playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot
tanakke01,tanakke01,,,1989,09,18,Japan,,,,,,,,,Kenjiro,Tanaka,,田中 健二朗,,176,70,L,L,2008,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakke02,tanakke02,,,1981,05,20,Japan,,,,,,,,,Kensuke,Tanaka,,田中 賢介,,176,69,L,R,2000,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakki01,tanakki01,,,1937,07,26,Japan,,,,,,,,,Kihachiro,Tanaka,,田中 喜八郎,,157,69,R,R,1959,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakki02,tanakki02,,,1920,01,01,Japan,,,,,,,,,Kintaro,Tanaka,,田中 金太郎,,,,R,R,1942,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakko01,tanakko01,,,1989,07,03,Japan,,,,,,,,,Kosuke,Tanaka,,田中 広輔,,187,67,L,R,2014,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakku01,tanakku01,,,1935,04,24,Japan,,,,,,,,,Kusuo,Tanaka,,田中 久寿男,,179,70,R,R,1955,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakle01,tanakle01,,,2004,01,17,Japan,,,,,,,,,Leiri Hammond,Tanaka,,ハモンド,,187,75,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma01,tanakma01,,,1988,11,01,Japan,,,,,,,,,Masahiro,Tanaka,,田中 将大,Masakun,214,74,R,R,2007,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma02,tanakma02,,,1982,01,09,Japan,,,,,,,,,Masahiko,Tanaka,,田中 雅彦,,172,69,R,R,2004,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma03,tanakma03,,,1977,05,05,Japan,,,,,,,,,Masaoki,Tanaka,,田中 雅興,,143,69,L,R,1996,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma04,tanakma04,,,1961,08,22,Japan,,,,,,,,,Manabu,Tanaka,,田中 学,,165,71,R,R,1984,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma05,tanakma05,,,1954,09,28,Japan,,,,,,,,,Masahiro,Tanaka,,田中 昌宏,,170,71,R,R,1979,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma06,tanakma06,,,1934,12,01,Japan,,,,,,,,,Mamoru,Tanaka,,田中 守,,192,70,R,R,1953,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakma07,tanakma07,,,1922,09,18,Japan,,,,,,,,,Masaharu,Tanaka,,田中 雅治,,,,R,R,1943,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakmi01,tanakmi01,,,2000,11,28,Japan,,,,,,,,,Mikiya,Tanaka,,田中 幹也,,150,65,R,R,2023,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakmi02,tanakmi02,,,1980,09,21,Japan,,,,,,,,,Mizuki,Tanaka,,田中 瑞季,,165,69,B,R,2000,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakmi03,tanakmi03,,,1979,09,06,Japan,,,,,,,,,Mitsuru,Tanaka,,田中 充,,187,74,L,R,2002,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakmi04,tanakmi04,,,1967,06,03,Japan,,,,,,,,,Minoru,Tanaka,,田中 実,,159,68,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakmi05,tanakmi05,,,1944,06,17,Japan,,,,,,,,,Mitsugu,Tanaka,,田中 調,,143,69,L,L,1963,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakmi06,tanakmi06,,,1917,07,14,Japan,,,,,,,,,Minoru,Tanaka,,田中 実,,132,68,R,R,1937,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakna01,tanakna01,,,1919,09,19,Japan,,,,,,,,,Naritaka,Tanaka,,田中 成豪,,132,67,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakno01,tanakno01,,,2000,10,19,Japan,,,,,,,,,Norihiko,Tanaka,,田中 法彦,,190,68,R,R,2019,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakno02,tanakno02,,,1924,08,23,Japan,,,,,,,,,Noriaki,Tanaka,,田中 宣顕,,132,67,L,L,1944,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakry01,tanakry01,,,1982,11,18,Japan,,,,,,,,,Ryohei,Tanaka,,田中 良平,,170,72,R,R,2001,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakse01,tanakse01,,,1994,07,19,Japan,,,,,,,,,Seigi,Tanaka,,田中 正義,,212,74,R,R,2017,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanaksh01,tanaksh01,,,1993,08,18,Japan,,,,,,,,,Shunta,Tanaka,,田中 俊太,,181,70,L,R,2018,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanaksh02,tanaksh02,,,1977,02,23,Japan,,,,,,,,,Shuta,Tanaka,,田中 秀太,,172,70,L,R,1995,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakso01,tanakso01,,,1977,08,21,Japan,,,,,,,,,Soji,Tanaka,,田中 総司,,168,70,L,L,2000,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanaksu01,tanaksu01,,,1951,04,23,Japan,,,,,,,,,Suekazu,Tanaka,,田中 末一,,163,70,R,R,1970,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta01,tanakta01,,,1992,08,27,Japan,,,,,,,,,Takaya,Tanaka,,田中 貴也,,187,70,L,R,2015,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta02,tanakta02,,,1979,09,06,Japan,,,,,,,,,Takashi,Tanaka,,田中 充,,187,74,L,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta03,tanakta03,,,1959,08,27,Japan,,,,,,,,,Takehiko,Tanaka,,田中 毅彦,,176,69,R,R,1978,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta04,tanakta04,,,1945,08,27,Japan,,,,,,,,,Tatsuhiko,Tanaka,,田中 達彦,,181,70,R,R,1964,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta05,tanakta05,,,1944,10,27,Japan,,,,,,,,,Tatsuji,Tanaka,,田中 辰次,,165,68,R,R,1966,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta06,tanakta06,,,1936,04,11,Japan,,,,,,,,,Takashi,Tanaka,,田中 尊,,143,68,R,R,1955,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakta07,tanakta07,,,1927,06,19,Japan,,,,,,,,,Tatsuo,Tanaka,,田中 達夫,,137,67,R,R,1950,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakte01,tanakte01,,,1933,04,16,Japan,,,,,,,,,Teruo,Tanaka,,田中 照雄,,146,66,R,R,1952,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakto01,tanakto01,,,1993,12,01,Japan,,,,,,,,,Toyoki,Tanaka,,田中 豊樹,,216,71,R,R,2016,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakto02,tanakto02,,,1974,10,21,Japan,,,,,,,,,Toshiaki,Tanaka,,田中 敏昭,,179,72,R,R,1993,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakto03,tanakto03,,,1960,04,12,Japan,,,,,,,,,Tomio,Tanaka,,田中 富生,,185,73,R,R,1983,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakto04,tanakto04,,,1921,01,16,Japan,,,,,,,,,Toshiaki,Tanaka,,田中 資昭,,150,67,R,R,1947,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakts01,tanakts01,,,1939,10,10,Japan,,,,,,,,,Tsutomu,Tanaka,,田中 勉,,165,70,R,R,1961,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakya01,tanakya01,,,1987,06,21,Japan,,,,,,,,,Yasuhiro,Tanaka,,田中 靖洋,,194,72,R,R,2006,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyo01,tanakyo01,,,1975,06,17,Japan,,,,,,,,,Yoshiki,Tanaka,,田中 由基,,187,71,L,L,1994,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyo02,tanakyo02,,,1955,09,03,Japan,,,,,,,,,Yoshio,Tanaka,,田中 由郎,,187,72,R,R,1976,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyo03,tanakyo03,tanakyo03,,1909,07,20,Japan,,,,,,,,,Yoshio,Tanaka,,田中 義雄,,150,69,R,R,1937,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyu01,tanakyu01,,,1999,09,14,Japan,,,,,,,,,Yudai,Tanaka,,田中 優大,,179,73,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyu02,tanakyu02,,,1979,06,12,Japan,,,,,,,,,Yuki,Tanaka,,田中 祐貴,,183,71,R,R,1998,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyu03,tanakyu03,,,1967,12,14,Japan,,,,,,,,,Yukio,Tanaka,,田中 幸雄,,201,72,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyu04,tanakyu04,,,1959,02,27,Japan,,,,,,,,,Yukio,Tanaka,,田中 幸雄,,198,75,R,R,1938,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanakyu05,tanakyu05,,,,,,Japan,,,,,,,,,,,,Tanaka Yukio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanbake01,tanbake01,,,1965,05,20,Japan,,,,,,,,,Kenji,Tanba,,丹波 健二,,172,70,R,R,1992,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanebno01,tanebno01,,,1938,01,21,Japan,,,,,,,,,Noriyasu,Tanebe,,種部 儀康,,146,69,R,R,1962,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanedhi01,tanedhi01,,,1971,07,18,Japan,,,,,,,,,Hitoshi,Taneda,,種田 仁,,176,68,R,R,1990,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanedhi02,tanedhi02,,,1931,08,06,Japan,,,,,,,,,Hiroshi,Taneda,,種田 弘,,168,70,R,R,1950,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanedku01,tanedku01,,,1931,02,06,Japan,,,,,,,,,Kunihisa,Taneda,,種田 訓久,,141,68,R,R,1949,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taneiat01,taneiat01,,,1998,09,07,Japan,,,,,,,,,Atsuki,Taneichi,,種市 篤暉,,194,72,R,R,2017,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanemma01,tanemma01,,,1938,02,13,Japan,,,,,,,,,Masayuki,Tanemo,,種茂 雅之,,161,69,R,R,1961,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanidhi01,tanidhi01,,,1924,04,22,Japan,,,,,,,,,Hiromi,Tanida,,谷田 比呂美,,165,70,R,R,1948,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigak01,tanigak01,,,1938,02,18,Japan,,,,,,,,,Akira,Taniguruma,,谷車 明,,157,70,R,R,1958,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigas01,tanigas01,,,2004,04,03,Japan,,,,,,,,,Asahi,Taniguchi,,谷口 朝陽,,187,73,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigka01,tanigka01,,,1943,11,15,Japan,,,,,,,,,Katsunori,Taniguchi,,谷口 勝範,,165,71,R,R,1964,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigke01,tanigke01,,,1997,04,16,Japan,,,,,,,,,Kenta,Tanigawara,,谷川原 健太,,192,69,L,R,2016,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigki01,tanigki01,,,1915,11,25,Japan,,,,,,,,,Kineji,Taniguchi,,谷口 紀念治,,,,R,R,1946,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigko01,tanigko01,,,1973,05,04,Japan,,,,,,,,,Koichi,Taniguchi,,谷口 功一,,216,75,L,R,1992,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigku01,tanigku01,,,1979,06,29,Japan,,,,,,,,,Kuniyuki,Taniguchi,,谷口 邦幸,,154,72,R,R,1998,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigma01,tanigma01,,,1992,10,06,Japan,,,,,,,,,Masaki,Tanigawa,,谷川 昌希,,185,69,R,R,2018,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigts01,tanigts01,,,1939,03,26,Japan,,,,,,,,,Tsutomu,Tanigawa,,谷川 勉,,154,69,R,R,1961,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigyu01,tanigyu01,,,2002,05,27,Japan,,,,,,,,,Yuito,Tanigawa,,谷川 唯人,,181,70,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanigyu02,tanigyu02,,,1992,06,01,Japan,,,,,,,,,Yuya,Taniguchi,,谷口 雄也,,198,72,L,R,2011,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanihi01,tanihi01,,,1977,07,01,Japan,,,,,,,,,Hiroya,Tani,,谷 浩弥,,165,69,R,R,2000,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanihi02,tanihi02,,,1956,04,07,Japan,,,,,,,,,Hiroaki,Tani,,谷 宏明,,176,71,R,R,1975,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanikky01,tanikky01,,,1945,11,12,Japan,,,,,,,,,Kyohei,Taniki,,谷木 恭平,,165,70,L,L,1973,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanimke01,tanimke01,,,1985,01,28,Japan,,,,,,,,,Keisuke,Tanimoto,,谷元 圭介,,159,66,R,R,2009,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanimmi01,tanimmi01,,,1937,02,01,Japan,,,,,,,,,Minoru,Tanimoto,,谷本 稔,,172,68,R,R,1955,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanimto01,tanimto01,,,1947,08,03,Japan,,,,,,,,,Tomohiro,Tanimura,,谷村 智啓,,168,68,R,R,1971,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanimto02,tanimto02,,,,,,Japan,,,,,,,,,,,,Tanimura Tomohiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanimts01,tanimts01,,,2006,09,15,Japan,,,,,,,,,Tsuyoshi,Tanimura,,谷村 剛,,187,70,L,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taninak01,taninak01,,,1938,12,10,Japan,,,,,,,,,Akira,Tanino,,谷野 彰,,159,69,L,L,1957,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taninsh01,taninsh01,,,1973,05,15,Japan,,,,,,,,,Shinji,Taninaka,,谷中 真二,,176,69,R,R,1997,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taninsh02,taninsh02,,,1939,02,14,Japan,,,,,,,,,Shinjiro,Tanino,,谷野 信次郎,,170,69,R,R,1961,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taniofu01,taniofu01,,,2001,08,29,Japan,,,,,,,,,Futa,Tanioka,,谷岡 楓太,,187,69,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanioki01,tanioki01,,,1951,04,05,Japan,,,,,,,,,Kiyoshi,Tanioka,,谷岡 潔,,176,68,R,R,1970,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taniota01,taniota01,,,1996,03,21,Japan,,,,,,,,,Tappei,Tanioka,,谷岡 竜平,,196,71,R,R,2017,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taniry01,taniry01,,,1958,04,11,Japan,,,,,,,,,Ryoji,Tani,,谷 良治,,168,72,R,R,1984,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanish01,tanish01,,,1958,03,15,Japan,,,,,,,,,Shinichi,Tani,,谷 真一,,174,69,R,R,1983,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanismo01,tanismo01,tanismo01,,1970,12,21,Japan,,,,,,,,,Motonobu,Tanishige,,谷繁 元信,,179,69,R,R,1989,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanite01,tanite01,,,1985,07,09,Japan,,,,,,,,,Tetsuya,Tani,,谷 哲也,,172,71,R,R,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanite02,tanite02,,,1947,03,15,Japan,,,,,,,,,Tetsuo,Tani,,谷 哲男,,161,72,R,R,1965,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taniyo01,taniyo01,,,1973,02,09,Japan,,,,,,,,,Yoshitomo,Tani,,谷 佳知,,170,68,R,R,1997,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taniyo02,taniyo02,,,1920,11,24,Japan,,,,,,,,,Yoshio,Tani,,谷 義夫,,141,67,R,R,1940,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taniyta01,taniyta01,,,1950,10,08,Japan,,,,,,,,,Takaaki,Taniyama,,谷山 高明,,161,70,R,R,1972,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanizko01,tanizko01,,,1957,05,07,Japan,,,,,,,,,Koji,Tanizaki,,谷崎 浩二,,181,73,R,R,1980,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanoehi01,tanoehi01,,,1980,03,20,Japan,,,,,,,,,Hidenori,Tanoe,,田上 秀則,,187,70,R,R,2002,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanoeke01,tanoeke01,,,1971,09,17,Japan,,,,,,,,,Keisaburo,Tanoe,,田之上 慶三郎,,187,72,R,R,1990,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanokto01,tanokto01,,,1954,04,03,Japan,,,,,,,,,Toshio,Tanokura,,田野倉 利行,,165,69,R,R,1973,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanouso01,tanouso01,,,2002,11,26,Japan,,,,,,,,,Sota,Tanoue,,田上 奏大,,198,73,L,R,2021,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tanouyu01,tanouyu01,,,2005,06,08,Japan,,,,,,,,,Yuya,Tanoue,,田上 優弥,,198,71,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taokato01,taokato01,,,1934,02,15,Japan,,,,,,,,,Toshihisa,Taoka,,田岡 利久,,161,72,R,R,1952,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taoya01,taoya01,taoya01,,1954,01,08,Japan,,,,,,,,,Yasushi,Tao,,田尾 安志,,172,68,L,L,1976,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tarasan01,tarasan01,,,1970,12,09,Japan,,,,,,,,,Anthony,Tarasco,,Ａ．タラスコ,,205,72,L,R,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taruika01,taruika01,,,1929,04,24,Japan,,,,,,,,,Katsutomo,Tarui,,樽井 克友,,137,68,R,R,1950,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taruino01,taruino01,,,1932,10,15,Japan,,,,,,,,,Nobuaki,Tarui,,樽井 信章,,141,69,R,R,1950,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tasakma01,tasakma01,,,1946,07,02,Japan,,,,,,,,,Masaaki,Tasaka,,田坂 正明,,150,69,R,R,1965,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tashish01,tashish01,,,1989,12,13,Japan,,,,,,,,,Shotaro,Tashiro,,田代 将太郎,,163,70,L,L,2012,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tashisu01,tashisu01,,,1916,01,01,Japan,,,,,,,,,Sueo,Tashiro,,田代 須恵雄,,141,65,R,R,1937,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tashite01,tashite01,,,1934,06,27,Japan,,,,,,,,,Terukatsu,Tashiro,,田代 照勝,,157,71,R,R,1953,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tashito01,tashito01,,,1954,07,09,Japan,,,,,,,,,Tomio,Tashiro,,田代 富雄,,176,73,R,R,1973,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tashits01,tashits01,,,1999,03,19,Japan,,,,,,,,,Tsubasa,Tashiro,,田城 飛翔,,154,70,L,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tateimi01,tateimi01,,,1957,12,06,Japan,,,,,,,,,Mitsuo,Tateishi,,立石 充男,,165,68,R,R,1976,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tateina01,tateina01,,,1970,05,14,Japan,,,,,,,,,Naoyuki,Tateishi,,立石 尚行,,185,70,R,R,1999,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatemyu01,tatemyu01,,,1999,02,05,Japan,,,,,,,,,Yu,Tatematsu,,立松 由宇,,181,70,L,R,2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatenka01,tatenka01,,,1998,04,03,Japan,,,,,,,,,Kazuaki,Tateno,,立野 和明,,192,71,R,R,2020,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tateoso01,tateoso01,,,1990,05,18,Japan,,,,,,,,,Soichiro,Tateoka,,立岡 宗一郎,,181,71,L,R,2009,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tateysh01,tateysh01,,,1981,03,17,Japan,,,,,,,,,Shohei,Tateyama,,館山 昌平,,216,71,R,R,2003,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tateyyo01,tateyyo01,,,1975,12,26,Japan,,,,,,,,,Yoshinori,Tateyama,,建山 義紀,,165,70,R,R,1999,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatisra01,tatisra01,,,1973,01,05,Japan,,,,,,,,,Ramon,Tatis,,Ｒ．タティス,,205,75,L,L,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsuha01,tatsuha01,,,2006,05,13,Japan,,,,,,,,,Haruki,Tatsuyama,,龍山 暖,,172,69,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsuha02,tatsuha02,,,1936,04,08,Japan,,,,,,,,,Hajimu,Tatsumi,,巽 一,,159,69,L,L,1959,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsuka01,tatsuka01,tatsuka01,,1969,08,19,Japan,,,,,,,,,Kazuyoshi,Tatsunami,,立浪 和義,,154,68,L,R,1988,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsuko01,tatsuko01,,,2004,03,27,Japan,,,,,,,,,Kota,Tatsu,,達 孝太,,223,76,R,R,2022,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsuko02,tatsuko02,,,2000,11,24,Japan,,,,,,,,,Konosuke,Tatsumi,,辰見 鴻之介,,148,69,R,R,2023,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsuku01,tatsuku01,,,1938,10,06,Japan,,,,,,,,,Kunisuke,Tatsuichi,,辰市 邦輔,,132,67,R,R,1957,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsumi01,tatsumi01,tatsumi01,,1955,07,13,Japan,,,,,,,,,Mitsuo,Tatsukawa,,達川 光男,,163,70,R,R,1978,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsury01,tatsury01,,,1996,12,27,Japan,,,,,,,,,Ryosuke,Tatsumi,,辰己 涼介,,163,71,L,R,2019,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsush01,tatsush01,,,1996,06,04,Japan,,,,,,,,,Shota,Tatsuta,,立田 将太,,223,71,R,R,2015,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tatsush02,tatsush02,,,1987,01,10,Japan,,,,,,,,,Shingo,Tatsumi,,巽 真悟,,174,72,L,R,2009,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
